func,control,ta,agg,meter_num,meter_time,name,host,timestamp
meterRepTime_r6,24261587,0,4583187,20,325347629,cir,raspberrypi,2021-07-29T231457
meterRepTime_r5,24440806,0,5772191,20,327013207,cir,raspberrypi,2021-07-29T231457
meterRepTime_r4,24487702,0,6550475,20,327697345,cir,raspberrypi,2021-07-29T231457
meterRepTime_r3,24198966,0,4385267,20,322992262,cir,raspberrypi,2021-07-29T231457
meterRepTime_r2,24228348,0,4831629,20,322959664,cir,raspberrypi,2021-07-29T231457
meterRepTime_r10,28407666,0,109767574,20,447739595,cir,raspberrypi,2021-07-29T213804
meterRepTime_r9,24531907,0,9135629,20,342153832,cir,raspberrypi,2021-07-29T213804
meterRepTime_r8,24579815,0,6330593,20,328650076,cir,raspberrypi,2021-07-29T213804
meterRepTime_r7,24322426,0,5643463,20,327804447,cir,raspberrypi,2021-07-29T213804
meterRepTime_r6,24219963,0,4623463,20,338279776,cir,raspberrypi,2021-07-29T213804
meterRepTime_r5,24441111,0,6206259,20,328094039,cir,raspberrypi,2021-07-29T213804
meterRepTime_r4,24603426,0,6612000,20,327387039,cir,raspberrypi,2021-07-29T213804
meterRepTime_r3,24154148,0,4326556,20,323717871,cir,raspberrypi,2021-07-29T213804
meterRepTime_r2,24164537,0,4870741,20,322369610,cir,raspberrypi,2021-07-29T213804
meterRepTime_r10,28972500,0,117114574,20,445712018,cir,raspberrypi,2021-07-29T213838
meterRepTime_r9,24839352,0,11189408,20,347944223,cir,raspberrypi,2021-07-29T213838
meterRepTime_r8,24569426,0,6227111,20,330227111,cir,raspberrypi,2021-07-29T213838
meterRepTime_r7,24441389,0,5473741,20,328679610,cir,raspberrypi,2021-07-29T213838
meterRepTime_r6,24266759,0,4597574,20,327056688,cir,raspberrypi,2021-07-29T213838
meterRepTime_r5,24598666,0,5574389,20,327601150,cir,raspberrypi,2021-07-29T213838
meterRepTime_r4,24618074,0,6643185,20,328354294,cir,raspberrypi,2021-07-29T213838
meterRepTime_r3,24214370,0,4297093,20,324140722,cir,raspberrypi,2021-07-29T213838
meterRepTime_r2,24209481,0,4867685,20,323624462,cir,raspberrypi,2021-07-29T213838
meterRepTime_r10,28334575,0,114576611,20,441682149,cir,raspberrypi,2021-07-29T214158
meterRepTime_r9,24694555,0,10215444,20,346664554,cir,raspberrypi,2021-07-29T214158
meterRepTime_r8,24542630,0,6322407,20,329854556,cir,raspberrypi,2021-07-29T214158
meterRepTime_r7,24586574,0,5687185,20,328930074,cir,raspberrypi,2021-07-29T214158
meterRepTime_r6,24216055,0,4618834,20,326566559,cir,raspberrypi,2021-07-29T214158
meterRepTime_r5,24513537,0,6215685,20,327734571,cir,raspberrypi,2021-07-29T214158
meterRepTime_r4,24577740,0,7112111,20,330142053,cir,raspberrypi,2021-07-29T214158
meterRepTime_r3,24263834,0,4378444,20,323288761,cir,raspberrypi,2021-07-29T214158
meterRepTime_r2,24255537,0,4895667,20,324296037,cir,raspberrypi,2021-07-29T214158
meterRepTime_r10,29461537,0,114350685,20,443444239,cir,raspberrypi,2021-07-29T213151
meterRepTime_r9,24796037,0,10649445,20,346182053,cir,raspberrypi,2021-07-29T213151
meterRepTime_r8,24621000,0,6110593,20,330626740,cir,raspberrypi,2021-07-29T213151
meterRepTime_r7,24436593,0,5759797,20,329480980,cir,raspberrypi,2021-07-29T213151
meterRepTime_r6,24296963,0,4734834,20,328268426,cir,raspberrypi,2021-07-29T213151
meterRepTime_r5,24514166,0,6906537,20,328823869,cir,raspberrypi,2021-07-29T213151
meterRepTime_r4,24575241,0,6731574,20,329629614,cir,raspberrypi,2021-07-29T213151
meterRepTime_r3,24250982,0,17568889,20,325215761,cir,raspberrypi,2021-07-29T213151
meterRepTime_r2,24268018,0,4675815,20,324765963,cir,raspberrypi,2021-07-29T213151
meterRepTime_r10,27348501,0,93608659,20,430237863,cir,raspberrypi,2021-07-29T231509
meterRepTime_r9,24492389,0,9125947,20,331345768,cir,raspberrypi,2021-07-29T231509
meterRepTime_r8,24708643,0,6733528,20,328157618,cir,raspberrypi,2021-07-29T231509
meterRepTime_r7,24375301,0,5692157,20,327302408,cir,raspberrypi,2021-07-29T231509
meterRepTime_r6,24327348,0,4669763,20,326131162,cir,raspberrypi,2021-07-29T231509
meterRepTime_r5,24444880,0,6319426,20,326731414,cir,raspberrypi,2021-07-29T231509
meterRepTime_r4,49525454,0,7168875,20,327649266,cir,raspberrypi,2021-07-29T231509
meterRepTime_r3,24285706,0,5306804,20,323863167,cir,raspberrypi,2021-07-29T231509
meterRepTime_r2,24318145,0,5464477,20,324704434,cir,raspberrypi,2021-07-29T231509
meterRepTime_r10,29050741,0,118072056,20,442443682,cir,raspberrypi,2021-07-29T213226
meterRepTime_r9,25130852,0,10231500,20,345497188,cir,raspberrypi,2021-07-29T213226
meterRepTime_r8,24554537,0,6237352,20,328374426,cir,raspberrypi,2021-07-29T213226
meterRepTime_r7,24453259,0,5899352,20,327803461,cir,raspberrypi,2021-07-29T213226
meterRepTime_r6,24309555,0,4696074,20,325749111,cir,raspberrypi,2021-07-29T213226
meterRepTime_r5,24526222,0,6734908,20,326533593,cir,raspberrypi,2021-07-29T213226
meterRepTime_r4,24636482,0,6871481,20,327731315,cir,raspberrypi,2021-07-29T213226
meterRepTime_r3,24241963,0,4387352,20,335285905,cir,raspberrypi,2021-07-29T213226
meterRepTime_r2,24299777,0,4608352,20,322604221,cir,raspberrypi,2021-07-29T213226
meterRepTime_r10,28479907,0,116767815,20,458378629,cir,raspberrypi,2021-07-29T214429
meterRepTime_r9,24599574,0,8711500,20,348700240,cir,raspberrypi,2021-07-29T214429
meterRepTime_r8,24450296,0,7193759,20,332833910,cir,raspberrypi,2021-07-29T214429
meterRepTime_r7,24295500,0,5784092,20,331628909,cir,raspberrypi,2021-07-29T214429
meterRepTime_r6,24131759,0,4732611,20,329819092,cir,raspberrypi,2021-07-29T214429
meterRepTime_r5,24517555,0,6786278,20,331618834,cir,raspberrypi,2021-07-29T214429
meterRepTime_r4,24508481,0,6646185,20,331167332,cir,raspberrypi,2021-07-29T214429
meterRepTime_r3,24109166,0,4366389,20,327359275,cir,raspberrypi,2021-07-29T214429
meterRepTime_r2,24048685,0,5027796,20,326647465,cir,raspberrypi,2021-07-29T214429
meterRepTime_r10,27943445,0,113384819,20,433619036,cir,raspberrypi,2021-07-29T231336
meterRepTime_r9,24448026,0,9099221,20,338455472,cir,raspberrypi,2021-07-29T231336
meterRepTime_r8,24517032,0,6228323,20,332088552,cir,raspberrypi,2021-07-29T231336
meterRepTime_r7,24384704,0,5830600,20,330173390,cir,raspberrypi,2021-07-29T231336
meterRepTime_r6,24296347,0,4831504,20,329962902,cir,raspberrypi,2021-07-29T231336
meterRepTime_r5,24556464,0,6768462,20,329626072,cir,raspberrypi,2021-07-29T231336
meterRepTime_r4,24601654,0,7232041,20,332279688,cir,raspberrypi,2021-07-29T231336
meterRepTime_r3,24183229,0,4372070,20,338148894,cir,raspberrypi,2021-07-29T231336
meterRepTime_r2,24192026,0,4947438,20,325445776,cir,raspberrypi,2021-07-29T231336
meterRepTime_r10,28747630,0,115856352,20,445648555,cir,raspberrypi,2021-07-29T213140
meterRepTime_r9,24832074,0,11251833,20,348451261,cir,raspberrypi,2021-07-29T213140
meterRepTime_r8,24576852,0,6414277,20,328202686,cir,raspberrypi,2021-07-29T213140
meterRepTime_r7,24371981,0,5870555,20,327078815,cir,raspberrypi,2021-07-29T213140
meterRepTime_r6,24262111,0,4778371,20,326086778,cir,raspberrypi,2021-07-29T213140
meterRepTime_r5,24627389,0,6650759,20,326792131,cir,raspberrypi,2021-07-29T213140
meterRepTime_r4,24601111,0,6327740,20,328044647,cir,raspberrypi,2021-07-29T213140
meterRepTime_r3,24265537,0,4412222,20,322618740,cir,raspberrypi,2021-07-29T213140
meterRepTime_r2,24199667,0,4992944,20,322161572,cir,raspberrypi,2021-07-29T213140
meterRepTime_r10,30107908,0,131407926,20,445110071,cir,raspberrypi,2021-07-29T213544
meterRepTime_r9,24543296,0,10340241,20,349381720,cir,raspberrypi,2021-07-29T213544
meterRepTime_r8,24408185,0,6365371,20,330600222,cir,raspberrypi,2021-07-29T213544
meterRepTime_r7,24236630,0,5758889,20,330231519,cir,raspberrypi,2021-07-29T213544
meterRepTime_r6,24102518,0,4662778,20,327216907,cir,raspberrypi,2021-07-29T213544
meterRepTime_r5,24297018,0,6328537,20,328085036,cir,raspberrypi,2021-07-29T213544
meterRepTime_r4,24390444,0,7040574,20,330755237,cir,raspberrypi,2021-07-29T213544
meterRepTime_r3,24081778,0,4426870,20,324825814,cir,raspberrypi,2021-07-29T213544
meterRepTime_r2,24082759,0,4896055,20,324554744,cir,raspberrypi,2021-07-29T213544
meterRepTime_r10,29095500,0,115049760,20,441374426,cir,raspberrypi,2021-07-29T213949
meterRepTime_r9,24442352,0,8699518,20,338408391,cir,raspberrypi,2021-07-29T213949
meterRepTime_r8,24590852,0,6195907,20,344179388,cir,raspberrypi,2021-07-29T213949
meterRepTime_r7,24400611,0,5815537,20,329789130,cir,raspberrypi,2021-07-29T213949
meterRepTime_r6,24397130,0,4759278,20,329167148,cir,raspberrypi,2021-07-29T213949
meterRepTime_r5,24654574,0,6840593,20,330450445,cir,raspberrypi,2021-07-29T213949
meterRepTime_r4,24532982,0,6800518,20,331159076,cir,raspberrypi,2021-07-29T213949
meterRepTime_r3,24217000,0,4415333,20,326093703,cir,raspberrypi,2021-07-29T213949
meterRepTime_r2,24199389,0,4957944,20,325466056,cir,raspberrypi,2021-07-29T213949
meterRepTime_r10,28166834,0,115316259,20,443770184,cir,raspberrypi,2021-07-29T213753
meterRepTime_r9,25076611,0,21207722,20,349346517,cir,raspberrypi,2021-07-29T213753
meterRepTime_r8,24628556,0,9504426,20,340659979,cir,raspberrypi,2021-07-29T213753
meterRepTime_r7,24266185,0,5497982,20,332428295,cir,raspberrypi,2021-07-29T213753
meterRepTime_r6,24245056,0,4733426,20,328592371,cir,raspberrypi,2021-07-29T213753
meterRepTime_r5,24383519,0,5525500,20,329546537,cir,raspberrypi,2021-07-29T213753
meterRepTime_r4,24490204,0,7150296,20,331393720,cir,raspberrypi,2021-07-29T213753
meterRepTime_r3,24108944,0,18369611,20,326043777,cir,raspberrypi,2021-07-29T213753
meterRepTime_r2,24113056,0,4920815,20,325336259,cir,raspberrypi,2021-07-29T213753
meterRepTime_r10,30025408,0,119218185,20,444652446,cir,raspberrypi,2021-07-29T213425
meterRepTime_r9,25101296,0,12479074,20,350696109,cir,raspberrypi,2021-07-29T213425
meterRepTime_r8,24780722,0,6218240,20,336218372,cir,raspberrypi,2021-07-29T213425
meterRepTime_r7,24323407,0,5797000,20,330431128,cir,raspberrypi,2021-07-29T213425
meterRepTime_r6,24183796,0,4682185,20,328604534,cir,raspberrypi,2021-07-29T213425
meterRepTime_r5,24457500,0,6650982,20,329536778,cir,raspberrypi,2021-07-29T213425
meterRepTime_r4,24509259,0,6957037,20,330616297,cir,raspberrypi,2021-07-29T213425
meterRepTime_r3,24145426,0,4453315,20,325049595,cir,raspberrypi,2021-07-29T213425
meterRepTime_r2,24140352,0,4642463,20,325351316,cir,raspberrypi,2021-07-29T213425
meterRepTime_r10,28377741,0,116184218,20,441138452,cir,raspberrypi,2021-07-29T231445
meterRepTime_r9,24758777,0,10925648,20,346774414,cir,raspberrypi,2021-07-29T231445
meterRepTime_r8,24565573,0,6181748,20,328062796,cir,raspberrypi,2021-07-29T231445
meterRepTime_r7,24303090,0,19549005,20,327574133,cir,raspberrypi,2021-07-29T231445
meterRepTime_r6,24169814,0,4552031,20,325554947,cir,raspberrypi,2021-07-29T231445
meterRepTime_r5,24411278,0,5504027,20,325689754,cir,raspberrypi,2021-07-29T231445
meterRepTime_r4,24450342,0,7153476,20,327534513,cir,raspberrypi,2021-07-29T231445
meterRepTime_r3,24194857,0,4327373,20,322380370,cir,raspberrypi,2021-07-29T231445
meterRepTime_r2,24171153,0,4519635,20,322046099,cir,raspberrypi,2021-07-29T231445
meterRepTime_r10,28803555,0,123129518,20,451692554,cir,raspberrypi,2021-07-29T213816
meterRepTime_r9,24799889,0,13483630,20,349313238,cir,raspberrypi,2021-07-29T213816
meterRepTime_r8,24560537,0,10540926,20,343078001,cir,raspberrypi,2021-07-29T213816
meterRepTime_r7,24418389,0,6238815,20,330926406,cir,raspberrypi,2021-07-29T213816
meterRepTime_r6,24222352,0,4842778,20,329160851,cir,raspberrypi,2021-07-29T213816
meterRepTime_r5,24536129,0,6576000,20,329770702,cir,raspberrypi,2021-07-29T213816
meterRepTime_r4,24451797,0,6397093,20,330670243,cir,raspberrypi,2021-07-29T213816
meterRepTime_r3,24228519,0,4467296,20,339582887,cir,raspberrypi,2021-07-29T213816
meterRepTime_r2,24152907,0,5064074,20,325361923,cir,raspberrypi,2021-07-29T213816
meterRepTime_r10,27123796,0,107103407,20,447710739,cir,raspberrypi,2021-07-29T214002
meterRepTime_r9,24383148,0,8617908,20,331548407,cir,raspberrypi,2021-07-29T214002
meterRepTime_r8,24562741,0,6276444,20,328529703,cir,raspberrypi,2021-07-29T214002
meterRepTime_r7,24233944,0,5573352,20,340874500,cir,raspberrypi,2021-07-29T214002
meterRepTime_r6,24136685,0,4559333,20,326240019,cir,raspberrypi,2021-07-29T214002
meterRepTime_r5,24323945,0,5530074,20,326524312,cir,raspberrypi,2021-07-29T214002
meterRepTime_r4,24414092,0,6656482,20,327320170,cir,raspberrypi,2021-07-29T214002
meterRepTime_r3,24097556,0,4366778,20,323320166,cir,raspberrypi,2021-07-29T214002
meterRepTime_r2,24297574,0,4514186,20,322918853,cir,raspberrypi,2021-07-29T214002
meterRepTime_r10,28898797,0,117859740,20,442453021,cir,raspberrypi,2021-07-29T231042
meterRepTime_r9,24827889,0,11268111,20,349012962,cir,raspberrypi,2021-07-29T231042
meterRepTime_r8,24578055,0,6229037,20,331353075,cir,raspberrypi,2021-07-29T231042
meterRepTime_r7,24340407,0,5863703,20,329883817,cir,raspberrypi,2021-07-29T231042
meterRepTime_r6,24261352,0,4784908,20,329494701,cir,raspberrypi,2021-07-29T231042
meterRepTime_r5,24477797,0,6835667,20,329124518,cir,raspberrypi,2021-07-29T231042
meterRepTime_r4,24527148,0,7093796,20,330591723,cir,raspberrypi,2021-07-29T231042
meterRepTime_r3,24167444,0,4424111,20,325931146,cir,raspberrypi,2021-07-29T231042
meterRepTime_r2,24163000,0,4726074,20,325282149,cir,raspberrypi,2021-07-29T231042
meterRepTime_r10,29277741,0,131834111,20,444587244,cir,raspberrypi,2021-07-29T214407
meterRepTime_r9,24893666,0,10851166,20,343594907,cir,raspberrypi,2021-07-29T214407
meterRepTime_r8,24563870,0,6195166,20,328942759,cir,raspberrypi,2021-07-29T214407
meterRepTime_r7,24320797,0,5810092,20,328825279,cir,raspberrypi,2021-07-29T214407
meterRepTime_r6,24223111,0,4664018,20,326403277,cir,raspberrypi,2021-07-29T214407
meterRepTime_r5,24434667,0,6774500,20,328436350,cir,raspberrypi,2021-07-29T214407
meterRepTime_r4,24478314,0,6697833,20,328544778,cir,raspberrypi,2021-07-29T214407
meterRepTime_r3,24180371,0,4415148,20,323157962,cir,raspberrypi,2021-07-29T214407
meterRepTime_r2,24164500,0,4692111,20,323925242,cir,raspberrypi,2021-07-29T214407
meterRepTime_r10,28282444,0,109870018,20,452434575,cir,raspberrypi,2021-07-29T213618
meterRepTime_r9,24512408,0,9180389,20,339686833,cir,raspberrypi,2021-07-29T213618
meterRepTime_r8,24594241,0,6870333,20,330829223,cir,raspberrypi,2021-07-29T213618
meterRepTime_r7,24349278,0,5907426,20,328767706,cir,raspberrypi,2021-07-29T213618
meterRepTime_r6,24282241,0,4804222,20,329489109,cir,raspberrypi,2021-07-29T213618
meterRepTime_r5,24498537,0,6712926,20,328386073,cir,raspberrypi,2021-07-29T213618
meterRepTime_r4,24507778,0,6798630,20,329482001,cir,raspberrypi,2021-07-29T213618
meterRepTime_r3,24255093,0,5311834,20,338930555,cir,raspberrypi,2021-07-29T213618
meterRepTime_r2,24270074,0,5592963,20,326412814,cir,raspberrypi,2021-07-29T213618
meterRepTime_r10,28460315,0,117003260,20,441053449,cir,raspberrypi,2021-07-29T213630
meterRepTime_r9,24846555,0,11214759,20,349099852,cir,raspberrypi,2021-07-29T213630
meterRepTime_r8,24768019,0,6325500,20,330312910,cir,raspberrypi,2021-07-29T213630
meterRepTime_r7,24658778,0,5804352,20,329040296,cir,raspberrypi,2021-07-29T213630
meterRepTime_r6,24303408,0,4689444,20,328240240,cir,raspberrypi,2021-07-29T213630
meterRepTime_r5,24539093,0,6724740,20,328782369,cir,raspberrypi,2021-07-29T213630
meterRepTime_r4,24645204,0,7374167,20,330202168,cir,raspberrypi,2021-07-29T213630
meterRepTime_r3,24324815,0,4373926,20,338300574,cir,raspberrypi,2021-07-29T213630
meterRepTime_r2,24260333,0,4649129,20,324584202,cir,raspberrypi,2021-07-29T213630
meterRepTime_r10,29001712,0,119666204,20,444921661,cir,raspberrypi,2021-07-29T231311
meterRepTime_r9,24517021,0,10566423,20,347332840,cir,raspberrypi,2021-07-29T231311
meterRepTime_r8,24469870,0,6352865,20,328825100,cir,raspberrypi,2021-07-29T231311
meterRepTime_r7,24239343,0,5815988,20,327789146,cir,raspberrypi,2021-07-29T231311
meterRepTime_r6,24137849,0,4725047,20,326426830,cir,raspberrypi,2021-07-29T231311
meterRepTime_r5,24420757,0,6960129,20,339801619,cir,raspberrypi,2021-07-29T231311
meterRepTime_r4,24401829,0,7241255,20,329196943,cir,raspberrypi,2021-07-29T231311
meterRepTime_r3,24099189,0,4388219,20,323038862,cir,raspberrypi,2021-07-29T231311
meterRepTime_r2,24173475,0,4687215,20,323360078,cir,raspberrypi,2021-07-29T231311
meterRepTime_r10,29480037,0,143744426,20,444286316,cir,raspberrypi,2021-07-29T214344
meterRepTime_r9,24603981,0,11046722,20,345841573,cir,raspberrypi,2021-07-29T214344
meterRepTime_r8,24420611,0,6282537,20,329408965,cir,raspberrypi,2021-07-29T214344
meterRepTime_r7,24275241,0,5708907,20,329396390,cir,raspberrypi,2021-07-29T214344
meterRepTime_r6,24111611,0,4559815,20,327469610,cir,raspberrypi,2021-07-29T214344
meterRepTime_r5,24632351,0,5634241,20,327323854,cir,raspberrypi,2021-07-29T214344
meterRepTime_r4,24466593,0,7243908,20,328759075,cir,raspberrypi,2021-07-29T214344
meterRepTime_r3,24103463,0,4386926,20,323320611,cir,raspberrypi,2021-07-29T214344
meterRepTime_r2,24102592,0,4464574,20,324015281,cir,raspberrypi,2021-07-29T214344
meterRepTime_r10,28206870,0,110584796,20,455682075,cir,raspberrypi,2021-07-29T214026
meterRepTime_r9,24980111,0,8457463,20,344588443,cir,raspberrypi,2021-07-29T214026
meterRepTime_r8,24709815,0,6752629,20,332034040,cir,raspberrypi,2021-07-29T214026
meterRepTime_r7,24454018,0,5618685,20,330724167,cir,raspberrypi,2021-07-29T214026
meterRepTime_r6,24426982,0,4623204,20,329080497,cir,raspberrypi,2021-07-29T214026
meterRepTime_r5,24741982,0,5595500,20,329948350,cir,raspberrypi,2021-07-29T214026
meterRepTime_r4,24587814,0,6704278,20,330655684,cir,raspberrypi,2021-07-29T214026
meterRepTime_r3,24334925,0,4361278,20,326318112,cir,raspberrypi,2021-07-29T214026
meterRepTime_r2,24303426,0,4548815,20,339167372,cir,raspberrypi,2021-07-29T214026
meterRepTime_r10,31014555,0,131461741,20,450430981,cir,raspberrypi,2021-07-29T213238
meterRepTime_r9,24674760,0,10591296,20,348523131,cir,raspberrypi,2021-07-29T213238
meterRepTime_r8,24503111,0,6198018,20,329565444,cir,raspberrypi,2021-07-29T213238
meterRepTime_r7,24325037,0,5815000,20,329092186,cir,raspberrypi,2021-07-29T213238
meterRepTime_r6,24205926,0,4697296,20,340773834,cir,raspberrypi,2021-07-29T213238
meterRepTime_r5,24407444,0,6663260,20,327788407,cir,raspberrypi,2021-07-29T213238
meterRepTime_r4,24505722,0,6692352,20,329197592,cir,raspberrypi,2021-07-29T213238
meterRepTime_r3,24161278,0,4421370,20,323216501,cir,raspberrypi,2021-07-29T213238
meterRepTime_r2,24157092,0,4747278,20,323599978,cir,raspberrypi,2021-07-29T213238
meterRepTime_r10,28434574,0,117408685,20,437593389,cir,raspberrypi,2021-07-29T213402
meterRepTime_r9,24581408,0,10799222,20,347287815,cir,raspberrypi,2021-07-29T213402
meterRepTime_r8,24537000,0,6847185,20,327042351,cir,raspberrypi,2021-07-29T213402
meterRepTime_r7,24422981,0,5955649,20,325626095,cir,raspberrypi,2021-07-29T213402
meterRepTime_r6,24130074,0,4865204,20,324944520,cir,raspberrypi,2021-07-29T213402
meterRepTime_r5,24353204,0,7076741,20,325632685,cir,raspberrypi,2021-07-29T213402
meterRepTime_r4,24448704,0,21576203,20,327304814,cir,raspberrypi,2021-07-29T213402
meterRepTime_r3,24074074,0,4424889,20,321160536,cir,raspberrypi,2021-07-29T213402
meterRepTime_r2,24117241,0,4646963,20,321126723,cir,raspberrypi,2021-07-29T213402
meterRepTime_r10,28611778,0,111800019,20,436326595,cir,raspberrypi,2021-07-29T214147
meterRepTime_r9,24508926,0,8707611,20,341728424,cir,raspberrypi,2021-07-29T214147
meterRepTime_r8,24576092,0,6234648,20,331225628,cir,raspberrypi,2021-07-29T214147
meterRepTime_r7,24368889,0,5808426,20,343044128,cir,raspberrypi,2021-07-29T214147
meterRepTime_r6,24273407,0,4743389,20,329336758,cir,raspberrypi,2021-07-29T214147
meterRepTime_r5,24568574,0,6808500,20,329734483,cir,raspberrypi,2021-07-29T214147
meterRepTime_r4,24505426,0,6831240,20,330555240,cir,raspberrypi,2021-07-29T214147
meterRepTime_r3,24206093,0,4371000,20,325874871,cir,raspberrypi,2021-07-29T214147
